Source IP,Source Port,Destination IP,Destination Port,Protocol,Rx-Pkts,Tx-Pkts,Rx-Bytes,Tx-Bytes,SPLT-Len,SPLT-Data,SNI
10.224.114.87,57769,168.126.63.1,53,UDP,1,1,199,-75,2,"['-75', '+199']",
10.224.114.87,52120,168.126.63.1,53,UDP,1,1,197,-74,2,"['-74', '+197']",
10.224.114.87,49393,168.126.63.1,53,UDP,1,1,197,-74,2,"['-74', '+197']",
10.224.114.87,36333,168.126.63.1,53,UDP,1,1,173,-49,2,"['-49', '+173']",
10.224.114.87,57387,168.126.63.1,53,UDP,1,1,169,-74,2,"['-74', '+169']",
10.224.114.87,39771,168.126.63.1,53,UDP,1,1,164,-54,2,"['-54', '+164']",
10.224.114.87,39097,168.126.63.1,53,UDP,1,1,164,-54,2,"['-54', '+164']",
10.224.114.87,43889,168.126.63.1,53,UDP,1,1,149,-75,2,"['-75', '+149']",
10.224.114.87,38678,168.126.63.1,53,UDP,1,1,149,-75,2,"['-75', '+149']",
10.224.114.87,52940,168.126.63.1,53,UDP,1,1,149,-75,2,"['-75', '+149']",
10.224.114.87,43752,168.126.63.1,53,UDP,1,1,149,-75,2,"['-75', '+149']",
10.224.114.87,39359,168.126.63.1,53,UDP,1,1,147,-74,2,"['-74', '+147']",
10.224.114.87,59041,168.126.63.1,53,UDP,1,1,147,-74,2,"['-74', '+147']",
10.224.114.87,54721,168.126.63.1,53,UDP,1,1,147,-74,2,"['-74', '+147']",
10.224.114.87,47160,210.123.32.13,53,UDP,1,1,140,-54,2,"['-54', '+140']",
10.224.114.87,48614,210.123.32.13,53,UDP,1,1,140,-54,2,"['-54', '+140']",
10.224.114.87,34838,210.123.32.13,53,UDP,1,1,136,-49,2,"['-49', '+136']",
10.224.114.87,54220,168.126.63.1,53,UDP,1,1,128,-45,2,"['-45', '+128']",
10.224.114.87,36579,168.126.63.1,53,UDP,1,1,127,-58,2,"['-58', '+127']",
10.224.114.87,39294,168.126.63.1,53,UDP,1,1,125,-65,2,"['-65', '+125']",
10.224.114.87,57456,168.126.63.1,53,UDP,1,1,125,-65,2,"['-65', '+125']",
10.224.114.87,58038,210.123.32.13,53,UDP,1,1,122,-65,2,"['-65', '+122']",
10.224.114.87,47748,210.123.32.13,53,UDP,1,1,122,-65,2,"['-65', '+122']",
10.224.114.87,35816,168.126.63.1,53,UDP,1,1,121,-53,2,"['-53', '+121']",
10.224.114.87,51626,168.126.63.1,53,UDP,1,1,121,-49,2,"['-49', '+121']",
10.224.114.87,45618,168.126.63.1,53,UDP,1,1,121,-53,2,"['-53', '+121']",
10.224.114.87,46637,168.126.63.1,53,UDP,1,1,120,-54,2,"['-54', '+120']",
10.224.114.87,42495,168.126.63.1,53,UDP,1,1,120,-54,2,"['-54', '+120']",
10.224.114.87,40161,168.126.63.1,53,UDP,1,1,115,-47,2,"['-47', '+115']",
10.224.114.87,38409,168.126.63.1,53,UDP,1,1,115,-55,2,"['-55', '+115']",
10.224.114.87,34991,168.126.63.1,53,UDP,1,1,114,-54,2,"['-54', '+114']",
10.224.114.87,52082,168.126.63.1,53,UDP,1,1,114,-54,2,"['-54', '+114']",
10.224.114.87,48183,210.123.32.13,53,UDP,1,1,114,-57,2,"['-57', '+114']",
