Source IP,Source Port,Destination IP,Destination Port,Protocol,Rx-Pkts,Tx-Pkts,Rx-Bytes,Tx-Bytes,SPLT-Len,SPLT-Data,SNI
192.168.0.29,48324,45.57.29.131,443,TCP,520,11,737623,-11014,1553,"['-0', '+0', '-0', '-1448', '-716', '+0', '+0', '+244', '-0', '-64', '+327', '-0', '-1096', '+492', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-1098', '+492', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-1096', '+492', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+492', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '+1448', '+1448', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '+1448', '-0', '+1448', '+1448', '-0', '-0', '+1448', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '+1448', '+1448', '-0', '-0', '-0', '+1448', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-1096', '+492', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '-0', '+1448', '-0', '-0', '+1448', '-0', '-0', '-0', '+265', '-0', '+1448', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-1098', '+492', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '-0', '+1448', '-0', '-0', '+1448', '-0', '+1448', '-0', '+1448', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '+1448', '-0', '+1448', '+1448', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '+1448', '-0', '+1448', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '+1293', '-0', '-1098', '+493', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '+1448', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '+1448', '-0', '-0', '-0', '+1448', '-0', '-0', '+1448', '-0', '-0', '+1448', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '+1448', '-0', '+1448', '-0', '-0', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '+1448', '-0', '-0', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '+1448', '-0', '+1448', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '-0', '-1100', '+492', '-0', '+1448', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '+1448', '-0', '+1448', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '+1448', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '+909', '-0', '-1104', '+491', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '-0', '-0', '+341', '-0', '-0', '+24', '+0', '+0', '-0', '-0', '+0', '-0', '-0']",ipv4-c066-pdx001-ix.1.oca.nflxvideo.net
192.168.0.29,33484,45.57.29.130,443,TCP,422,24,582392,-25792,1125,"['-0', '+0', '-0', '-1448', '-716', '+0', '+0', '+244', '-0', '-64', '-1121', '+327', '+492', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-1122', '+492', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-1120', '+492', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '+1448', '+94', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '-1124', '+492', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '+1448', '+1448', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+14', '-0', '-0', '-0', '-1126', '+492', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '+1448', '-0', '+1448', '+1448', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '+1448', '-0', '-0', '+1448', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '+1448', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '+79', '-0', '-0', '-0', '-0', '-0', '-1122', '+491', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '+1448', '-0', '+1448', '+1448', '+1448', '+405', '-0', '-0', '-0', '-0', '-1120', '+492', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '+1448', '-0', '+1448', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '+1448', '-0', '-0', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '+1448', '+1448', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '+1448', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '+1448', '+1448', '-0', '+1448', '-0', '+1448', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-1119', '+491', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-1120', '+491', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '+1448', '-0', '-0', '-1124', '+491', '-0', '+1448', '-0', '-0', '-1124', '+491', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '-0', '-0', '-1124', '+491', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '+1280', '-1122', '+491', '-0', '-0', '-0', '-0', '-0', '-1126', '+491', '-0', '+1448', '-0', '+891', '-0', '-1120', '+492', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '+1448', '-0', '+1448', '+1448', '-0', '-0', '+1448', '+1448', '-0', '-0', '+1448', '+1448', '-0', '-0', '+1448', '-0', '+1448', '+1448', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '+1448', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '-0', '+1120', '-0', '-1124', '+492', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-1124', '+492', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '+1448', '-0', '+1448', '+1448', '-0', '-0', '+1448', '-0', '+1448', '-0', '+1448', '-0', '-0', '-1119', '+491', '-0', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '-1120', '+492', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-1121', '+491', '+1448', '-0', '-0', '-1122', '+492', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '+1448', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0']",ipv4-c065-pdx001-ix.1.oca.nflxvideo.net
