Source IP,Source Port,Destination IP,Destination Port,Protocol,Rx-Pkts,Tx-Pkts,Rx-Bytes,Tx-Bytes,SPLT-Len,SPLT-Data,SNI
10.30.116.230,4124,210.123.32.13,53,UDP,0,1,0,-34,1,['-34'],
142.250.71.164,443,10.30.116.230,52222,TCP,0,0,0,0,1,['-0'],
10.30.116.230,9455,168.126.63.1,53,UDP,0,1,0,-46,1,['-46'],
142.250.71.164,443,10.30.116.230,52223,TCP,0,0,0,0,1,['-0'],
10.223.125.249,64931,10.223.127.255,59870,UDP,0,1,0,-143,1,['-143'],
10.223.125.249,49401,10.223.127.255,59870,UDP,0,1,0,-132,1,['-132'],
10.222.98.240,51749,10.222.127.255,2000,UDP,0,1,0,-4,1,['-4'],
10.223.125.40,48826,10.223.127.255,58581,UDP,0,332,0,-41832,332,"['-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126', '-126']",
10.30.118.118,50505,10.30.119.255,1947,UDP,0,1,0,-40,1,['-40'],
10.223.119.114,68,255.255.255.255,67,UDP,0,1,0,-300,1,['-300'],
10.222.97.88,54915,10.222.127.255,54915,UDP,0,158,0,-41554,158,"['-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263', '-263']",
