Source IP,Source Port,Destination IP,Destination Port,Protocol,Rx-Pkts,Tx-Pkts,Rx-Bytes,Tx-Bytes,SPLT-Len,SPLT-Data,SNI
192.168.0.29,49580,210.94.120.148,443,TCP,12,6,14785,-5704,125,"['-0', '+0', '-0', '-1448', '-562', '+0', '-0', '-126', '-1448', '-1448', '-672', '+274', '+0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+1448', '-0', '-0', '-0', '-0', '-0', '-0', '-0', '+31', '+0', '-0', '+0', '-0']",skbcdn-aws-vod.cdn.wavve.com
52.79.55.173,443,192.168.0.29,37272,TCP,13,8,9101,-5209,51,"['-0', '+0', '+742', '-456', '+0', '+1222', '+249', '-0', '-846', '+0', '-0', '+0', '-0', '+0', '+742', '-456', '+0', '+1222', '+249', '+249', '-0', '-0', '-847', '+0', '-0', '+0', '-0', '+0', '+742', '-0', '-456', '+0', '+1222', '+249', '-0', '-846', '+0', '-0', '+0', '-0', '+0', '+742', '-456', '+0', '+1222', '+249', '-0', '-846', '+0', '-0', '+0']",
192.168.0.29,43876,18.244.61.75,443,TCP,52,56,8167,-24461,179,"['-168', '-1400', '+0', '+0', '+39', '+349', '+31', '-0', '-35', '+0', '-66', '-1149', '+0', '+0', '+39', '+350', '+31', '-0', '-35', '+0', '-66', '-1149', '+0', '+0', '+39', '+348', '+31', '-0', '-35', '+0', '-168', '-1399', '+0', '+0', '+39', '+350', '+31', '-0', '-35', '+0', '-70', '-1147', '+0', '+0', '+39', '+349', '+31', '-0', '-35', '+0', '-66', '-1147', '-1147', '+0', '+0', '+39', '+351', '+31', '-0', '-35', '+0', '+0', '-169', '-39', '+0', '+0', '+39', '+541', '-0', '-168', '-1238', '+0', '+351', '+31', '-0', '-35', '+0', '-168', '-474', '+0', '+0', '+349', '+31', '-0', '-66', '-1149', '+0', '+39', '+348', '+31', '-0', '-35', '+0', '-66', '-1149', '-1149', '+0', '+0', '+39', '+349', '+31', '+0', '+31', '-0', '-0', '-35', '+0', '-164', '-1277', '+0', '+0', '+39', '+350', '+31', '-0', '-35', '+0', '-168', '-522', '+0', '+0', '+349', '+31', '-0', '-71', '-39', '+0', '+39', '+541', '-0', '-70', '-1114', '+0', '+350', '+31', '-0', '-35', '+0', '-66', '-1153', '+0', '+0', '+39', '+350', '+31', '-0', '-35', '+0', '-168', '-1428', '-289', '+0', '+0', '+39', '+349', '+31', '-0', '-35', '+0', '-66', '-1149', '+0', '+0', '+39', '+350', '+31', '-0', '-35', '+0', '-66', '-1149', '+0', '+0', '+39', '+350', '+31', '-0', '-35', '+0']",
192.168.0.29,36178,142.250.206.196,443,UDP,11,9,6669,-6423,20,"['-1250', '-1250', '-1250', '-77', '+40', '+40', '+1250', '+1250', '-1250', '+1250', '+421', '+829', '+195', '+24', '-1250', '-31', '-32', '+1250', '+120', '-33']",
192.168.0.29,60275,142.250.76.132,443,UDP,11,9,6666,-6427,20,"['-1250', '-1250', '-1250', '-81', '+40', '+40', '+1250', '+1250', '-1250', '+1250', '+418', '+832', '+192', '+24', '-1250', '-31', '+1250', '-32', '+120', '-33']",
192.168.0.29,54408,142.250.206.196,443,UDP,11,9,6660,-6425,20,"['-1250', '-1250', '-1250', '-79', '+40', '+40', '+1250', '+1250', '-1250', '+1250', '+412', '+838', '+186', '+24', '-1250', '-31', '-32', '+1250', '+120', '-33']",
192.168.0.29,41398,142.250.76.131,443,UDP,13,13,5698,-6787,26,"['-1250', '-1250', '-82', '-1246', '-215', '+40', '+1250', '-1250', '+1250', '+308', '+942', '+85', '+24', '-1250', '+22', '-79', '-31', '-31', '+1250', '+120', '-33', '+361', '+21', '-37', '-33', '+25']",
192.168.0.29,51523,172.217.161.226,443,UDP,12,11,5684,-6514,23,"['-1250', '-1250', '-82', '-1250', '-50', '+40', '+1250', '-1250', '+1250', '+311', '+939', '+34', '+24', '+22', '-1250', '-31', '-31', '+1250', '+120', '-33', '+419', '-37', '+25']",
192.168.0.29,47595,172.217.25.163,443,UDP,13,12,5684,-6705,25,"['-1250', '-1250', '-78', '-1246', '-216', '+40', '+1250', '+1250', '+295', '+955', '-1250', '+72', '+24', '-1250', '-31', '+22', '-31', '+1250', '+120', '-33', '+360', '+21', '-37', '-33', '+25']",
192.168.0.29,32794,172.217.161.226,443,UDP,12,11,5601,-6512,23,"['-1250', '-1250', '-80', '-1250', '-50', '+40', '+1250', '-1250', '+1250', '+310', '+940', '+33', '+24', '-1250', '-31', '+22', '-31', '+1250', '+120', '-33', '+337', '-37', '+25']",
