Source IP,Source Port,Destination IP,Destination Port,Protocol,Rx-Pkts,Tx-Pkts,Rx-Bytes,Tx-Bytes,SPLT-Len,SPLT-Data,SNI
192.168.45.158,6253,199.127.194.128,443,TCP,14,7,7513,-5629,28,"['-0', '+0', '-0', '-1460', '-402', '+6', '+1460', '+1460', '+1460', '+1460', '+505', '-0', '-126', '+6', '+51', '-612', '+6', '+445', '-712', '-1460', '-857', '+6', '+636', '-0', '-0', '+6', '+6', '-0']",f9cf89261f71a096a663d5771f200fa4df56fce4.cws.conviva.com
192.168.45.158,6336,199.127.194.93,443,TCP,13,7,7507,-5566,26,"['-0', '+0', '-0', '-1460', '-338', '+6', '+1460', '+1460', '+1460', '-0', '+1460', '+505', '-0', '-126', '+6', '+51', '-612', '+6', '+445', '-712', '-1460', '-858', '+6', '+6', '+636', '-0']",f9cf89261f71a096a663d5771f200fa4df56fce4.cws.conviva.com
192.168.45.158,6295,204.79.197.203,443,TCP,18,7,7505,-3059,33,"['-0', '+0', '-0', '-1440', '-346', '+6', '+99', '-632', '+6', '+1460', '+1460', '+1460', '+1460', '+191', '-0', '-74', '+6', '+459', '+62', '-0', '-92', '-31', '-444', '+6', '+31', '+6', '+6', '+775', '-0', '-0', '+6', '+6', '-0']",srtb.msn.com
192.168.45.158,6257,23.221.70.13,443,TCP,12,4,7233,-2515,26,"['-0', '+0', '-0', '-1460', '-362', '+6', '+6', '+1460', '+1460', '-0', '+1176', '+1460', '-0', '+568', '-80', '-613', '+287', '+287', '-0', '+493', '-0', '-0', '+24', '+6', '-0', '-0']",go.microsoft.com
192.168.45.158,6340,23.223.25.254,443,TCP,9,4,7197,-2515,19,"['-0', '+0', '-0', '-1460', '-362', '+6', '+1460', '+1460', '+1176', '-0', '+1460', '-0', '+568', '-80', '-613', '+287', '+287', '+493', '-0']",go.microsoft.com
192.168.45.158,6242,204.79.197.239,443,TCP,16,6,7114,-2585,31,"['-0', '+0', '-0', '-1440', '-352', '+6', '+1460', '+1460', '+1460', '-0', '+1460', '+129', '-0', '-158', '-99', '-498', '+6', '+6', '+6', '+342', '+69', '-0', '-38', '+346', '+6', '+346', '-0', '-0', '+6', '+6', '-0']",edge.microsoft.com
192.168.45.158,6168,204.79.197.239,443,TCP,17,6,7074,-2521,33,"['-0', '+0', '-0', '-1440', '-288', '+6', '+1460', '+1460', '+1460', '-0', '+1460', '+129', '-0', '-158', '-99', '-498', '+6', '+6', '+6', '+342', '+69', '-0', '-38', '+38', '+6', '-0', '+307', '+307', '-0', '-0', '+6', '+6', '-0']",edge.microsoft.com
192.168.45.158,50540,23.65.188.98,443,UDP,18,12,6993,-2935,30,"['-1250', '-1250', '+1250', '+1250', '+1250', '+1250', '+513', '-39', '+513', '-41', '-37', '+42', '-89', '-70', '+42', '+271', '+288', '+64', '+21', '+70', '-31', '-31', '+24', '-32', '+31', '-32', '+24', '+24', '-33', '+66']",
192.168.45.158,6116,20.24.125.47,443,TCP,13,6,6925,-2540,27,"['-0', '+0', '-0', '-1440', '-345', '+6', '+1460', '+1460', '+1460', '+1460', '+392', '-0', '-158', '-99', '-460', '+6', '+51', '+69', '-0', '-38', '+511', '+38', '-0', '+6', '-0', '+6', '-0']",arc.msn.com
192.168.45.158,6183,20.24.249.45,443,TCP,13,6,6919,-2540,27,"['-0', '+0', '-0', '-1440', '-345', '+6', '+1460', '+1460', '+1460', '+1460', '+392', '-0', '-158', '-99', '-460', '+51', '+69', '-0', '+38', '+473', '-0', '+38', '-38', '+6', '-0', '+6', '-0']",arc.msn.com
192.168.45.158,6266,20.24.125.47,443,TCP,13,6,6919,-2540,28,"['-0', '+0', '-0', '-1440', '-345', '+6', '+1460', '+1460', '+1460', '+1460', '+392', '-0', '-158', '-99', '-460', '+51', '+69', '-0', '+38', '-38', '+473', '-0', '+38', '-0', '+6', '-0', '+6', '-0']",arc.msn.com
192.168.45.158,6194,52.231.230.148,443,TCP,13,8,6874,-6143,29,"['-0', '+0', '-0', '-1440', '-343', '+6', '+1460', '+1460', '+1460', '+1460', '+537', '-0', '-93', '+51', '+69', '-0', '-99', '-38', '-1440', '-1440', '-1250', '+38', '+6', '+6', '+315', '-0', '-0', '+6', '-0']",c.msn.com
192.168.45.158,6275,52.231.230.148,443,TCP,13,8,6874,-6080,29,"['-0', '+0', '-0', '-1440', '-279', '+6', '+1460', '+1460', '+1460', '+1460', '+537', '-0', '-93', '+51', '+69', '-0', '-99', '-38', '-1440', '-1440', '-1251', '+38', '+6', '+6', '+315', '-0', '-0', '+6', '-0']",c.msn.com
192.168.45.158,6125,52.231.230.148,443,TCP,13,8,6874,-6177,30,"['-0', '+0', '-0', '-1440', '-375', '+6', '+1460', '+1460', '-0', '+1460', '+1460', '+537', '-0', '-93', '+51', '+69', '-0', '-99', '-38', '-1440', '-1440', '-1252', '+38', '+6', '+6', '+315', '-0', '-0', '+6', '-0']",c.msn.com
192.168.45.158,6324,13.107.21.239,443,TCP,15,6,6760,-2553,30,"['-0', '+0', '-0', '-1440', '-320', '+6', '+1460', '+1460', '+1460', '-0', '+1460', '+129', '-0', '-158', '-99', '-498', '+6', '+6', '+6', '+342', '+69', '-0', '-38', '+38', '+306', '-0', '-0', '+6', '+6', '-0']",edge.microsoft.com
192.168.45.158,6341,204.79.197.239,443,TCP,13,6,6749,-2797,25,"['-0', '+0', '-0', '-1440', '-564', '+6', '+1460', '+1460', '+1460', '+1460', '+129', '-0', '-158', '-99', '-498', '+6', '+6', '+6', '+342', '+69', '-0', '-38', '+339', '+6', '-0']",edge.microsoft.com
192.168.45.158,52151,23.203.133.175,443,UDP,16,12,6741,-2936,28,"['-1250', '-1250', '+1250', '+1250', '+755', '+1250', '+1250', '-39', '-40', '-37', '-89', '-73', '+41', '+41', '+303', '+304', '+61', '+21', '+70', '+24', '-31', '-31', '-32', '+31', '-32', '+24', '-32', '+66']",
192.168.45.158,6198,204.79.197.203,443,TCP,14,4,6713,-2362,24,"['-0', '+0', '-0', '-1440', '-281', '+6', '+6', '+99', '-567', '+6', '+1460', '+1460', '+1460', '+1460', '+217', '-0', '-74', '+6', '+459', '+62', '-0', '-0', '+6', '+6']",api.msn.com
192.168.45.158,6296,204.79.197.219,443,TCP,13,4,6712,-2436,23,"['-0', '+0', '-0', '-1440', '-318', '+6', '+99', '-604', '+6', '+1460', '+1460', '+1460', '+1460', '+222', '-0', '-74', '+6', '+459', '+62', '-0', '-0', '+6', '+6']",r.msftstatic.com
